entregador_id,semana_id,entregas_realizadas,horas_online,avaliacao_media,cancelamentos,ativo
333,3,25,9.0,4.55,0,True
333,4,22,7.4,4.46,2,True
333,5,24,7.4,4.79,0,True
333,6,26,8.6,4.45,1,True
333,7,31,9.2,4.49,0,True
333,8,25,9.4,5.0,1,True
333,9,30,9.1,4.08,1,True
333,10,30,8.8,4.26,0,True
333,11,30,11.2,4.53,0,True
333,12,29,9.1,4.5,0,True
334,1,28,8.5,4.5,1,True
334,2,26,8.0,4.34,0,True
334,3,24,7.9,4.21,2,True
334,4,25,7.9,4.34,1,True
334,5,37,11.4,4.4,1,True
334,6,31,10.2,4.36,1,True
334,7,27,10.2,4.46,0,True
334,8,34,11.0,4.07,0,True
334,9,34,11.6,4.38,0,True
334,10,36,11.1,4.46,1,True
334,11,39,14.4,4.89,0,True
334,12,26,8.6,4.76,1,True
335,1,25,8.1,4.79,0,True
335,2,23,6.8,4.88,0,True
335,3,28,9.3,4.32,0,True
335,4,28,10.6,4.01,0,True
335,5,23,7.9,4.97,0,True
335,6,22,6.8,4.81,1,True
335,7,25,7.6,4.4,0,True
335,8,27,9.5,4.54,2,True
335,9,0,0.0,,0,False
335,10,0,0.0,,0,False
335,11,0,0.0,,0,False
335,12,0,0.0,,0,False
336,1,36,11.2,4.61,1,True
336,2,31,9.4,4.2,0,True
336,3,33,10.5,4.51,0,True
336,4,31,11.7,4.67,2,True
336,5,38,13.4,4.36,0,True
336,6,37,11.2,4.52,2,True
336,7,39,11.6,4.74,0,True
336,8,36,12.2,4.76,2,True
336,9,40,11.8,4.76,2,True
336,10,37,13.1,4.42,0,True
336,11,42,12.8,4.81,2,True
336,12,45,14.6,4.84,1,True
337,1,27,8.6,4.36,0,True
337,2,30,9.4,4.54,2,True
337,3,28,8.3,4.72,1,True
337,4,29,9.3,4.83,0,True
337,5,26,8.2,5.0,0,True
337,6,24,7.4,4.88,1,True
337,7,29,10.6,4.73,0,True
337,8,31,10.9,4.6,0,True
337,9,32,10.6,4.63,0,True
337,10,28,8.3,4.54,2,True
337,11,28,8.4,4.89,2,True
337,12,31,10.1,4.97,1,True
338,1,39,12.0,4.23,0,True
338,2,37,13.8,4.17,0,True
338,3,37,13.7,4.6,1,True
338,4,42,13.0,4.89,1,True
338,5,47,15.6,4.59,0,True
338,6,44,13.2,4.99,3,True
338,7,53,18.3,4.42,0,True
338,8,54,16.5,4.26,0,True
338,9,51,15.3,4.1,1,True
338,10,52,15.3,4.95,2,True
338,11,50,16.1,4.78,1,True
338,12,54,17.7,4.42,1,True
339,1,14,4.9,4.89,1,True
339,2,18,5.6,4.23,0,True
339,3,21,6.5,4.59,2,True
339,4,18,5.9,4.65,1,True
339,5,20,6.0,4.36,3,True
339,6,20,6.5,5.0,0,True
339,7,14,4.7,4.44,0,True
339,8,25,9.5,4.2,0,True
339,9,14,5.1,4.42,2,True
339,10,13,4.1,4.7,0,True
339,11,20,7.3,4.6,1,True
339,12,22,8.2,4.81,2,True
340,1,30,9.1,4.32,0,True
340,2,31,9.7,4.69,1,True
340,3,28,9.5,4.33,2,True
340,4,24,9.0,4.68,0,True
340,5,37,12.3,4.3,0,True
340,6,35,11.4,4.62,0,True
340,7,43,14.9,4.71,2,True
340,8,31,11.8,4.75,1,True
340,9,37,14.1,4.8,1,True
340,10,37,13.8,4.2,1,True
340,11,35,11.6,4.26,0,True
340,12,39,12.7,4.34,0,True
341,1,21,6.3,4.66,1,True
341,2,22,8.2,4.98,1,True
341,3,21,6.5,5.0,0,True
341,4,25,8.9,4.59,1,True
341,5,0,0.0,,0,False
341,6,0,0.0,,0,False
341,7,0,0.0,,0,False
341,8,0,0.0,,0,False
341,9,0,0.0,,0,False
341,10,0,0.0,,0,False
341,11,0,0.0,,0,False
341,12,0,0.0,,0,False
342,1,25,8.1,4.71,0,True
342,2,31,11.2,4.38,0,True
342,3,20,7.4,4.83,2,True
342,4,33,11.7,4.93,1,True
342,5,27,8.4,4.73,1,True
342,6,28,8.6,4.78,1,True
342,7,37,12.1,4.78,0,True
342,8,35,11.6,4.78,0,True
342,9,22,8.0,4.48,2,True
342,10,35,11.7,4.68,0,True
342,11,34,10.2,4.72,0,True
342,12,27,10.3,4.33,2,True
343,1,33,10.0,4.96,2,True
343,2,32,9.5,4.43,1,True
343,3,26,7.8,4.65,2,True
343,4,28,8.4,4.73,3,True
343,5,34,11.9,4.42,0,True
343,6,38,13.0,4.51,0,True
343,7,0,0.0,,0,False
343,8,0,0.0,,0,False
343,9,0,0.0,,0,False
343,10,0,0.0,,0,False
343,11,0,0.0,,0,False
343,12,0,0.0,,0,False
344,1,15,4.4,4.19,0,True
344,2,15,5.7,4.6,1,True
344,3,18,6.1,4.56,3,True
344,4,16,4.8,4.47,1,True
344,5,0,0.0,,0,False
344,6,0,0.0,,0,False
344,7,0,0.0,,0,False
344,8,0,0.0,,0,False
344,9,0,0.0,,0,False
344,10,0,0.0,,0,False
344,11,0,0.0,,0,False
344,12,0,0.0,,0,False
345,1,33,12.1,4.06,1,True
345,2,34,10.7,4.56,0,True
345,3,34,12.6,5.0,1,True
345,4,31,9.6,4.68,1,True
345,5,33,12.0,3.98,0,True
345,6,38,13.0,4.54,0,True
345,7,38,12.0,4.78,0,True
345,8,41,14.6,4.32,1,True
345,9,44,13.0,5.0,2,True
345,10,38,14.5,4.61,0,True
345,11,40,12.6,4.64,0,True
345,12,44,13.2,4.65,0,True
346,1,42,12.7,4.02,0,True
346,2,39,11.9,4.58,0,True
346,3,42,12.5,4.09,1,True
346,4,42,15.4,4.87,2,True
346,5,48,16.7,4.21,2,True
346,6,47,14.5,5.0,0,True
346,7,50,18.0,4.5,2,True
346,8,49,14.7,4.75,1,True
346,9,48,18.4,4.65,1,True
346,10,49,18.6,4.16,1,True
346,11,49,17.4,4.44,2,True
346,12,46,15.3,4.83,0,True
347,1,29,10.4,4.72,1,True
347,2,28,9.2,4.21,1,True
347,3,31,9.5,4.16,1,True
347,4,25,8.8,4.84,0,True
347,5,32,10.4,4.1,0,True
347,6,30,8.9,5.0,0,True
347,7,32,10.3,4.43,0,True
347,8,35,12.9,4.38,0,True
347,9,30,11.0,4.76,0,True
347,10,37,12.7,4.25,1,True
347,11,32,11.8,4.55,0,True
347,12,36,11.5,4.65,1,True
348,1,42,13.9,4.45,1,True
348,2,30,9.6,4.87,2,True
348,3,29,9.7,4.56,0,True
348,4,32,12.1,4.95,1,True
348,5,35,10.5,4.83,1,True
348,6,35,10.8,4.41,1,True
348,7,34,11.6,5.0,2,True
348,8,30,10.5,4.48,0,True
348,9,33,11.5,4.6,3,True
348,10,23,6.9,4.81,3,True
348,11,33,11.4,4.92,1,True
348,12,31,11.4,4.85,0,True
349,1,39,12.2,4.3,1,True
349,2,32,9.8,4.32,0,True
349,3,35,11.9,4.31,0,True
349,4,32,9.9,4.65,2,True
349,5,43,15.2,4.45,1,True
349,6,39,11.7,5.0,0,True
349,7,44,16.6,4.54,1,True
349,8,42,14.7,4.45,0,True
349,9,45,13.8,4.79,2,True
349,10,46,16.7,4.86,0,True
349,11,45,13.5,4.48,0,True
349,12,48,17.9,4.23,0,True
350,1,26,8.6,4.97,1,True
350,2,29,8.9,4.66,1,True
350,3,32,11.3,4.26,0,True
350,4,29,10.4,5.0,1,True
350,5,29,9.2,4.73,0,True
350,6,27,8.0,4.82,3,True
350,7,25,7.7,4.64,0,True
350,8,31,10.2,4.22,0,True
350,9,34,12.0,4.1,0,True
350,10,31,11.2,4.64,0,True
350,11,30,9.7,4.66,0,True
350,12,28,8.4,4.45,1,True
351,1,30,9.5,4.46,1,True
351,2,28,8.7,4.57,2,True
351,3,25,8.8,4.63,0,True
351,4,29,10.3,4.79,1,True
351,5,30,10.3,4.05,1,True
351,6,32,11.8,4.67,0,True
351,7,39,14.3,4.43,1,True
351,8,27,8.1,4.86,2,True
351,9,31,9.4,4.22,0,True
351,10,40,13.3,4.26,2,True
351,11,29,10.3,4.76,0,True
351,12,36,13.0,4.52,0,True
352,1,16,4.7,4.55,2,True
352,2,21,6.6,4.87,0,True
352,3,15,4.7,4.34,0,True
352,4,8,2.5,4.6,0,True
352,5,19,7.1,4.46,1,True
352,6,21,6.2,4.91,1,True
352,7,17,5.3,5.0,0,True
352,8,21,7.4,4.01,1,True
352,9,16,5.2,4.94,3,True
352,10,14,4.6,4.65,1,True
352,11,13,4.7,4.22,0,True
352,12,14,4.3,4.69,3,True
353,1,35,12.2,4.64,1,True
353,2,39,12.4,4.77,1,True
353,3,31,9.8,4.74,0,True
353,4,38,11.5,4.35,0,True
353,5,39,13.8,4.58,0,True
353,6,42,13.6,4.68,0,True
353,7,36,10.7,4.79,1,True
353,8,44,15.6,4.66,1,True
353,9,39,12.7,4.56,0,True
353,10,39,12.6,4.63,2,True
353,11,35,11.9,4.32,2,True
353,12,37,13.5,4.75,0,True
354,1,27,9.8,4.52,3,True
354,2,25,8.5,4.9,2,True
354,3,36,13.3,4.35,0,True
354,4,29,9.3,4.39,0,True
354,5,31,9.4,4.35,1,True
354,6,34,11.4,4.59,1,True
354,7,35,10.3,4.52,1,True
354,8,37,11.4,4.89,0,True
354,9,36,12.7,4.71,0,True
354,10,32,10.3,4.99,0,True
354,11,36,12.3,4.63,2,True
354,12,38,11.9,4.55,1,True
355,1,19,5.6,4.69,0,True
355,2,19,6.6,4.75,0,True
355,3,19,6.5,4.59,1,True
355,4,25,8.5,4.85,0,True
355,5,26,9.3,4.59,1,True
355,6,26,7.7,4.52,0,True
355,7,23,7.2,4.33,0,True
355,8,24,7.5,4.59,0,True
355,9,23,7.3,4.52,2,True
355,10,18,6.4,4.5,1,True
355,11,29,9.4,4.59,1,True
355,12,23,8.1,4.59,1,True
356,1,31,10.4,4.72,0,True
356,2,29,9.9,4.89,1,True
356,3,31,11.4,4.42,2,True
356,4,31,9.5,4.43,3,True
356,5,31,10.2,4.29,1,True
356,6,34,10.9,4.56,0,True
356,7,35,11.5,4.55,2,True
356,8,37,12.1,4.88,2,True
356,9,34,11.5,5.0,2,True
356,10,37,12.0,4.81,0,True
356,11,37,13.2,4.59,0,True
356,12,33,12.0,4.51,1,True
357,1,26,9.3,5.0,1,True
357,2,22,7.5,4.45,3,True
357,3,18,6.6,4.72,0,True
357,4,28,8.6,4.6,0,True
357,5,29,8.9,4.39,1,True
357,6,33,10.0,4.47,1,True
357,7,29,9.9,4.52,1,True
357,8,37,12.6,4.9,2,True
357,9,33,10.9,4.59,1,True
357,10,36,11.4,4.75,1,True
357,11,32,11.6,4.54,0,True
357,12,37,11.9,5.0,2,True
358,1,28,9.0,4.49,0,True
358,2,30,9.8,4.69,1,True
358,3,27,8.5,4.74,2,True
358,4,24,8.6,4.6,0,True
358,5,33,11.3,4.97,1,True
358,6,31,11.0,4.51,1,True
358,7,34,11.3,4.9,1,True
358,8,30,9.5,4.45,0,True
358,9,31,10.7,4.6,1,True
358,10,31,9.5,4.47,0,True
358,11,36,10.6,4.9,1,True
358,12,33,12.6,4.57,0,True
359,1,41,15.0,4.44,0,True
359,2,26,9.9,4.49,1,True
359,3,27,8.8,4.67,1,True
359,4,37,14.1,4.87,1,True
359,5,28,8.9,4.95,1,True
359,6,29,8.8,4.51,1,True
359,7,32,10.2,4.43,1,True
359,8,36,12.0,4.87,1,True
359,9,0,0.0,,0,False
359,10,0,0.0,,0,False
359,11,0,0.0,,0,False
359,12,0,0.0,,0,False
360,1,26,8.2,4.51,0,True
360,2,24,7.4,4.24,0,True
360,3,21,7.4,4.77,0,True
360,4,24,8.6,4.59,2,True
360,5,31,9.9,4.46,1,True
360,6,29,10.1,4.33,0,True
360,7,31,9.7,4.4,3,True
360,8,25,7.9,4.63,3,True
360,9,30,10.5,4.85,0,True
360,10,22,7.5,4.92,1,True
360,11,24,8.0,4.78,0,True
360,12,24,7.8,4.48,1,True
361,1,32,11.2,4.28,0,True
361,2,35,12.6,4.77,1,True
361,3,40,13.7,4.82,0,True
361,4,38,14.0,4.56,1,True
361,5,37,13.8,4.66,1,True
361,6,43,14.3,5.0,0,True
361,7,43,14.2,4.91,2,True
361,8,48,16.7,4.49,1,True
361,9,42,15.2,4.48,1,True
361,10,50,16.2,4.25,4,True
361,11,38,13.8,4.27,2,True
361,12,46,15.9,4.44,1,True
362,1,20,7.6,4.5,1,True
362,2,22,7.9,4.65,0,True
362,3,21,6.7,4.66,3,True
362,4,22,7.7,4.55,0,True
362,5,22,6.8,4.55,0,True
362,6,18,5.7,4.59,0,True
362,7,16,6.0,4.47,1,True
362,8,23,8.3,4.71,2,True
362,9,21,6.8,4.49,0,True
362,10,27,8.5,4.65,1,True
362,11,20,6.4,4.65,2,True
362,12,25,9.3,4.91,1,True
363,1,31,10.4,5.0,3,True
363,2,23,7.9,4.59,3,True
363,3,24,8.1,4.6,1,True
363,4,30,9.3,4.21,1,True
363,5,28,9.0,4.76,1,True
363,6,28,8.3,4.23,2,True
363,7,30,10.4,4.78,0,True
363,8,25,7.9,4.57,0,True
363,9,25,9.4,4.48,0,True
363,10,31,11.0,4.48,0,True
363,11,26,8.1,4.67,0,True
363,12,26,9.7,4.45,0,True
364,1,36,11.4,4.36,0,True
364,2,40,14.8,4.88,0,True
364,3,43,16.1,5.0,1,True
364,4,42,14.9,4.46,2,True
364,5,41,14.2,4.74,0,True
364,6,40,12.6,5.0,1,True
364,7,30,10.3,4.57,1,True
364,8,39,13.3,4.59,2,True
364,9,41,14.5,4.56,0,True
364,10,41,14.4,4.54,0,True
364,11,40,12.5,4.94,1,True
364,12,40,12.0,4.51,0,True
365,1,37,12.0,4.81,0,True
365,2,34,12.0,4.6,2,True
365,3,43,15.2,5.0,0,True
365,4,32,11.5,4.75,0,True
365,5,41,15.1,4.47,2,True
365,6,44,13.5,4.48,1,True
365,7,47,14.4,4.73,2,True
365,8,47,17.2,4.53,0,True
365,9,44,15.5,4.69,0,True
365,10,41,12.2,4.57,1,True
365,11,45,13.6,4.67,1,True
365,12,48,17.1,4.77,2,True
366,1,32,9.5,4.68,1,True
366,2,26,7.9,5.0,0,True
366,3,29,9.9,4.83,0,True
366,4,30,9.9,4.91,1,True
366,5,35,10.9,4.7,0,True
366,6,35,10.7,5.0,1,True
366,7,30,11.0,4.35,0,True
366,8,26,9.8,4.28,2,True
366,9,30,10.3,4.6,2,True
366,10,0,0.0,,0,False
366,11,0,0.0,,0,False
366,12,0,0.0,,0,False
367,1,25,9.3,4.52,1,True
367,2,22,7.3,4.77,1,True
367,3,21,7.0,4.41,1,True
367,4,25,8.9,4.76,1,True
367,5,23,8.6,4.51,1,True
367,6,27,8.9,4.67,0,True
367,7,33,10.3,4.73,1,True
367,8,26,10.0,4.54,0,True
367,9,32,11.5,4.36,0,True
367,10,29,8.9,4.49,1,True
367,11,30,10.6,4.44,3,True
367,12,32,9.6,4.77,0,True
368,1,23,7.8,4.67,2,True
368,2,22,7.1,4.78,0,True
368,3,23,8.7,4.73,0,True
368,4,23,7.8,4.64,1,True
368,5,31,10.5,4.44,0,True
368,6,39,11.8,4.67,1,True
368,7,38,13.1,5.0,2,True
368,8,33,10.2,4.78,0,True
368,9,30,9.4,4.29,0,True
368,10,33,9.8,4.35,0,True
368,11,30,11.2,4.7,0,True
368,12,32,10.1,4.61,0,True
369,1,29,9.5,4.78,0,True
369,2,0,0.0,,0,False
369,3,0,0.0,,0,False
369,4,0,0.0,,0,False
369,5,0,0.0,,0,False
369,6,0,0.0,,0,False
369,7,0,0.0,,0,False
369,8,0,0.0,,0,False
369,9,0,0.0,,0,False
369,10,0,0.0,,0,False
369,11,0,0.0,,0,False
369,12,0,0.0,,0,False
370,1,28,10.3,4.49,0,True
370,2,39,12.7,4.19,0,True
370,3,32,11.5,4.47,1,True
370,4,29,10.1,4.85,0,True
370,5,34,10.4,4.94,2,True
370,6,35,10.3,4.49,0,True
370,7,40,14.5,4.64,1,True
370,8,33,11.7,4.8,1,True
370,9,42,15.6,4.56,0,True
370,10,32,11.9,4.67,0,True
370,11,38,12.1,4.76,1,True
370,12,41,12.7,4.45,0,True
371,1,32,9.7,4.39,1,True
371,2,30,10.4,4.64,0,True
371,3,36,11.8,4.92,2,True
371,4,29,9.4,4.25,2,True
371,5,32,9.9,4.72,0,True
371,6,30,8.9,4.73,3,True
371,7,38,12.3,4.99,0,True
371,8,38,12.9,4.27,2,True
371,9,39,13.8,4.72,0,True
371,10,38,14.5,4.59,1,True
371,11,46,14.0,4.63,1,True
371,12,39,14.6,4.83,1,True
372,1,35,11.8,4.59,1,True
372,2,24,8.2,4.9,1,True
372,3,32,11.6,4.53,0,True
372,4,33,9.8,4.69,1,True
372,5,30,10.2,4.4,3,True
372,6,27,8.2,4.18,0,True
372,7,34,10.6,4.36,0,True
372,8,29,9.9,4.52,0,True
372,9,35,12.8,4.63,2,True
372,10,30,10.6,4.79,2,True
372,11,0,0.0,,0,False
372,12,0,0.0,,0,False
373,1,33,12.6,4.18,0,True
373,2,0,0.0,,0,False
373,3,0,0.0,,0,False
373,4,0,0.0,,0,False
373,5,0,0.0,,0,False
373,6,0,0.0,,0,False
373,7,0,0.0,,0,False
373,8,0,0.0,,0,False
373,9,0,0.0,,0,False
373,10,0,0.0,,0,False
373,11,0,0.0,,0,False
373,12,0,0.0,,0,False
374,1,19,6.8,4.64,2,True
374,2,19,6.0,4.41,1,True
374,3,0,0.0,,0,False
374,4,0,0.0,,0,False
374,5,0,0.0,,0,False
374,6,0,0.0,,0,False
374,7,0,0.0,,0,False
374,8,0,0.0,,0,False
374,9,0,0.0,,0,False
374,10,0,0.0,,0,False
374,11,0,0.0,,0,False
374,12,0,0.0,,0,False
375,1,34,10.8,4.77,0,True
375,2,29,9.2,4.33,0,True
375,3,23,7.3,4.75,1,True
375,4,29,10.5,4.92,1,True
375,5,27,8.6,4.52,1,True
375,6,19,6.5,5.0,1,True
375,7,33,10.8,4.38,1,True
375,8,27,8.8,4.45,0,True
375,9,22,8.1,4.76,2,True
375,10,25,8.8,4.78,0,True
375,11,26,8.7,4.73,1,True
375,12,29,10.5,5.0,0,True
376,1,33,11.5,4.49,1,True
376,2,34,10.1,4.37,0,True
376,3,40,12.2,4.12,0,True
376,4,36,12.6,4.86,0,True
376,5,32,11.6,4.71,1,True
376,6,33,12.5,4.52,1,True
376,7,38,13.5,5.0,1,True
376,8,34,10.2,4.36,0,True
376,9,34,12.8,4.56,0,True
376,10,31,10.7,4.82,0,True
376,11,39,12.7,4.42,2,True
376,12,32,12.3,4.78,0,True
377,1,22,7.2,4.77,0,True
377,2,18,6.9,4.87,1,True
377,3,26,8.9,4.82,1,True
377,4,24,8.3,4.56,0,True
377,5,24,7.9,4.79,1,True
377,6,26,7.8,4.7,1,True
377,7,29,10.6,4.72,0,True
377,8,31,10.4,4.7,2,True
377,9,25,8.3,4.56,0,True
377,10,25,9.5,4.84,0,True
377,11,20,7.0,4.37,0,True
377,12,32,10.8,4.37,1,True
378,1,25,8.1,4.75,2,True
378,2,31,10.3,4.61,1,True
378,3,31,9.5,4.7,2,True
378,4,29,9.8,4.95,1,True
378,5,32,11.8,4.58,0,True
378,6,31,10.1,4.58,2,True
378,7,31,11.2,4.22,2,True
378,8,32,11.0,4.33,3,True
378,9,32,11.3,4.31,0,True
378,10,33,10.2,4.6,0,True
378,11,23,7.1,4.64,1,True
378,12,28,9.0,4.74,0,True
379,1,22,7.7,4.38,0,True
379,2,22,8.4,4.88,1,True
379,3,30,11.4,4.91,0,True
379,4,26,7.7,4.51,0,True
379,5,22,7.1,4.55,0,True
379,6,24,7.4,4.29,1,True
379,7,25,9.0,4.44,0,True
379,8,29,8.8,4.9,1,True
379,9,23,8.2,4.3,1,True
379,10,22,6.8,4.51,2,True
379,11,20,6.6,4.77,0,True
379,12,27,9.5,4.37,1,True
380,1,32,11.3,4.74,0,True
380,2,30,9.3,4.96,0,True
380,3,0,0.0,,0,False
380,4,0,0.0,,0,False
380,5,0,0.0,,0,False
380,6,0,0.0,,0,False
380,7,0,0.0,,0,False
380,8,0,0.0,,0,False
380,9,0,0.0,,0,False
380,10,0,0.0,,0,False
380,11,0,0.0,,0,False
380,12,0,0.0,,0,False
381,1,25,8.0,4.92,1,True
381,2,27,8.0,5.0,1,True
381,3,29,10.1,5.0,0,True
381,4,28,9.7,4.59,1,True
381,5,33,10.2,4.8,0,True
381,6,36,11.4,4.71,1,True
381,7,31,10.9,4.6,0,True
381,8,0,0.0,,0,False
381,9,0,0.0,,0,False
381,10,0,0.0,,0,False
381,11,0,0.0,,0,False
381,12,0,0.0,,0,False
382,1,41,15.2,4.24,0,True
382,2,36,12.1,4.8,0,True
382,3,37,13.3,4.29,1,True
382,4,37,11.6,5.0,0,True
382,5,42,15.8,4.62,1,True
382,6,45,14.6,4.52,1,True
382,7,46,16.0,4.65,0,True
382,8,45,13.6,5.0,1,True
382,9,47,16.1,4.61,1,True
382,10,45,15.4,4.64,1,True
382,11,44,16.6,4.86,0,True
382,12,52,19.5,4.68,0,True
383,1,33,10.1,4.48,0,True
383,2,32,9.8,4.56,0,True
383,3,40,14.5,4.61,0,True
383,4,30,9.2,4.68,0,True
383,5,36,10.9,4.6,2,True
383,6,41,14.4,4.46,0,True
383,7,32,12.1,4.1,1,True
383,8,33,11.9,4.13,1,True
383,9,41,14.4,4.51,0,True
383,10,44,15.9,4.68,0,True
383,11,41,15.3,4.54,0,True
383,12,41,12.1,4.57,2,True
384,1,24,8.9,4.25,2,True
384,2,27,9.4,4.55,0,True
384,3,23,7.0,4.62,0,True
384,4,25,8.4,4.27,0,True
384,5,27,8.4,5.0,0,True
384,6,23,8.1,3.98,1,True
384,7,20,7.7,4.63,0,True
384,8,26,7.9,4.47,1,True
384,9,19,6.0,4.63,0,True
384,10,22,7.7,4.42,2,True
384,11,24,9.1,4.63,0,True
384,12,22,7.3,4.76,1,True
385,1,40,13.3,4.46,1,True
385,2,27,9.8,4.67,2,True
385,3,40,13.8,4.71,1,True
385,4,36,12.9,4.56,0,True
385,5,37,11.0,4.16,1,True
385,6,35,10.8,4.82,0,True
385,7,37,11.9,4.66,0,True
385,8,31,11.2,4.38,1,True
385,9,36,13.1,4.38,1,True
385,10,35,13.1,4.69,0,True
385,11,33,10.8,4.39,1,True
385,12,32,9.6,4.72,0,True
386,1,26,9.3,4.5,1,True
386,2,24,8.8,5.0,1,True
386,3,32,9.6,4.85,2,True
386,4,20,6.7,4.82,0,True
386,5,26,9.5,4.58,1,True
386,6,31,10.6,5.0,2,True
386,7,28,8.4,3.93,2,True
386,8,27,10.0,4.52,2,True
386,9,30,11.1,4.94,0,True
386,10,34,12.6,4.7,1,True
386,11,28,8.9,4.98,0,True
386,12,30,11.1,4.66,0,True
387,1,32,10.8,4.73,0,True
387,2,27,8.5,4.38,0,True
387,3,21,7.3,4.87,0,True
387,4,21,6.4,4.57,0,True
387,5,30,9.3,4.57,1,True
387,6,29,8.7,4.74,0,True
387,7,35,11.2,4.94,0,True
387,8,35,11.7,4.68,0,True
387,9,37,11.1,4.38,0,True
387,10,30,10.3,4.94,0,True
387,11,29,9.7,4.34,5,True
387,12,35,10.7,4.34,2,True
388,1,29,9.8,4.44,0,True
388,2,29,8.7,4.73,1,True
388,3,37,12.1,4.68,1,True
388,4,34,12.0,4.45,0,True
388,5,32,11.1,4.99,3,True
388,6,33,11.1,4.62,2,True
388,7,38,13.6,4.82,1,True
388,8,0,0.0,,0,False
388,9,0,0.0,,0,False
388,10,0,0.0,,0,False
388,11,0,0.0,,0,False
388,12,0,0.0,,0,False
389,1,27,8.1,4.53,0,True
389,2,24,7.6,4.38,3,True
389,3,0,0.0,,0,False
389,4,0,0.0,,0,False
389,5,0,0.0,,0,False
389,6,0,0.0,,0,False
389,7,0,0.0,,0,False
389,8,0,0.0,,0,False
389,9,0,0.0,,0,False
389,10,0,0.0,,0,False
389,11,0,0.0,,0,False
389,12,0,0.0,,0,False
390,1,33,10.3,5.0,0,True
390,2,38,11.4,4.57,1,True
390,3,34,10.3,4.84,0,True
390,4,37,12.0,4.79,1,True
390,5,37,13.1,4.23,0,True
390,6,44,14.0,4.55,0,True
390,7,41,15.6,4.78,1,True
390,8,0,0.0,,0,False
390,9,0,0.0,,0,False
390,10,0,0.0,,0,False
390,11,0,0.0,,0,False
390,12,0,0.0,,0,False
391,1,19,7.0,4.5,1,True
391,2,22,7.1,4.11,1,True
391,3,24,8.7,4.57,1,True
391,4,22,7.9,5.0,0,True
391,5,26,8.0,4.56,0,True
391,6,25,8.3,3.72,0,True
391,7,28,9.3,4.86,2,True
391,8,33,10.4,4.95,0,True
391,9,25,8.2,4.12,0,True
391,10,33,11.8,4.72,0,True
391,11,31,11.7,4.71,2,True
391,12,30,10.4,4.52,0,True
392,1,21,7.8,4.61,1,True
392,2,26,8.2,4.4,1,True
392,3,29,10.0,4.81,1,True
392,4,26,9.3,4.56,0,True
392,5,24,7.5,4.42,3,True
392,6,21,6.8,4.59,1,True
392,7,21,6.7,4.84,0,True
392,8,29,9.9,4.87,1,True
392,9,22,7.0,4.44,0,True
392,10,25,7.9,4.51,3,True
392,11,28,9.2,4.65,0,True
392,12,21,6.6,4.98,0,True
393,1,26,9.6,4.32,1,True
393,2,27,9.4,4.23,2,True
393,3,32,10.6,4.4,2,True
393,4,28,9.1,4.71,1,True
393,5,35,12.8,4.92,1,True
393,6,28,8.5,4.4,0,True
393,7,35,13.0,4.38,0,True
393,8,27,10.4,4.57,0,True
393,9,34,10.4,4.5,0,True
393,10,31,10.1,4.59,0,True
393,11,36,11.3,4.24,0,True
393,12,32,11.6,4.65,1,True
394,1,27,8.2,4.89,0,True
394,2,20,6.6,4.38,1,True
394,3,25,7.7,4.66,0,True
394,4,25,8.8,4.75,0,True
394,5,32,10.3,4.62,0,True
394,6,30,9.4,4.64,4,True
394,7,43,15.6,4.3,0,True
394,8,37,12.8,4.59,2,True
394,9,29,8.7,4.13,1,True
394,10,33,11.0,4.99,0,True
394,11,0,0.0,,0,False
394,12,0,0.0,,0,False
395,1,42,15.0,4.61,0,True
395,2,34,12.4,4.71,0,True
395,3,33,12.2,4.83,0,True
395,4,37,14.2,4.86,1,True
395,5,35,11.6,4.94,1,True
395,6,34,10.2,4.4,1,True
395,7,40,12.0,4.87,1,True
395,8,44,14.1,4.59,2,True
395,9,42,15.4,4.9,0,True
395,10,33,10.3,4.81,2,True
395,11,37,13.3,4.59,4,True
395,12,38,13.7,4.68,0,True
396,1,31,9.4,4.49,1,True
396,2,35,10.9,4.64,0,True
396,3,32,11.8,4.88,0,True
396,4,33,12.5,4.86,0,True
396,5,38,13.3,4.41,1,True
396,6,37,14.2,4.49,1,True
396,7,33,12.7,4.99,0,True
396,8,27,9.1,4.7,2,True
396,9,35,11.0,4.96,1,True
396,10,34,11.8,4.12,0,True
396,11,28,10.4,4.7,1,True
396,12,34,11.0,4.64,0,True
397,1,40,14.5,4.63,1,True
397,2,42,16.0,4.7,1,True
397,3,36,10.8,4.58,0,True
397,4,46,17.0,4.6,1,True
397,5,44,14.6,5.0,1,True
397,6,45,17.1,4.28,1,True
397,7,45,17.3,4.65,1,True
397,8,44,13.0,4.43,0,True
397,9,48,17.6,4.37,1,True
397,10,50,15.2,4.78,0,True
397,11,46,17.1,4.32,2,True
397,12,52,16.4,4.43,2,True
398,1,44,16.8,4.72,1,True
398,2,50,15.2,4.8,0,True
398,3,41,13.1,4.05,0,True
398,4,0,0.0,,0,False
398,5,0,0.0,,0,False
398,6,0,0.0,,0,False
398,7,0,0.0,,0,False
398,8,0,0.0,,0,False
398,9,0,0.0,,0,False
398,10,0,0.0,,0,False
398,11,0,0.0,,0,False
398,12,0,0.0,,0,False
399,1,19,6.6,4.6,1,True
399,2,0,0.0,,0,False
399,3,0,0.0,,0,False
399,4,0,0.0,,0,False
